"GEO_ID","NAME","DATE_CODE","POP"
"id","Geographic Area Name","Estimate Date","Population"
Washington County, Oklahoma","7/1/2019 population estimate","51527"
Washita County, Oklahoma","7/1/2019 population estimate","10916"
Woods County, Oklahoma","7/1/2019 population estimate","8793"
Woodward County, Oklahoma","7/1/2019 population estimate","20211"
Baker County, Oregon","7/1/2019 population estimate","16124"
Benton County, Oregon","7/1/2019 population estimate","93053"
Clackamas County, Oregon","7/1/2019 population estimate","418187"
Clatsop County, Oregon","7/1/2019 population estimate","40224"
Columbia County, Oregon","7/1/2019 population estimate","52354"
Coos County, Oregon","7/1/2019 population estimate","64487"
Crook County, Oregon","7/1/2019 population estimate","24404"
Curry County, Oregon","7/1/2019 population estimate","22925"
Deschutes County, Oregon","7/1/2019 population estimate","197692"
Douglas County, Oregon","7/1/2019 population estimate","110980"
Gilliam County, Oregon","7/1/2019 population estimate","1912"
Grant County, Oregon","7/1/2019 population estimate","7199"
Harney County, Oregon","7/1/2019 population estimate","7393"
Hood River County, Oregon","7/1/2019 population estimate","23382"
Jackson County, Oregon","7/1/2019 population estimate","220944"
Jefferson County, Oregon","7/1/2019 population estimate","24658"
Josephine County, Oregon","7/1/2019 population estimate","87487"
Klamath County, Oregon","7/1/2019 population estimate","68238"
Lake County, Oregon","7/1/2019 population estimate","7869"
Lane County, Oregon","7/1/2019 population estimate","382067"
Lincoln County, Oregon","7/1/2019 population estimate","49962"
Linn County, Oregon","7/1/2019 population estimate","129749"
Malheur County, Oregon","7/1/2019 population estimate","30571"
Marion County, Oregon","7/1/2019 population estimate","347818"
Morrow County, Oregon","7/1/2019 population estimate","11603"
Multnomah County, Oregon","7/1/2019 population estimate","812855"
Polk County, Oregon","7/1/2019 population estimate","86085"
Sherman County, Oregon","7/1/2019 population estimate","1780"
Tillamook County, Oregon","7/1/2019 population estimate","27036"
Umatilla County, Oregon","7/1/2019 population estimate","77950"
Union County, Oregon","7/1/2019 population estimate","26835"
Wallowa County, Oregon","7/1/2019 population estimate","7208"
Wasco County, Oregon","7/1/2019 population estimate","26682"
Washington County, Oregon","7/1/2019 population estimate","601592"
Wheeler County, Oregon","7/1/2019 population estimate","1332"
Yamhill County, Oregon","7/1/2019 population estimate","107100"
Adams County, Pennsylvania","7/1/2019 population estimate","103009"
Allegheny County, Pennsylvania","7/1/2019 population estimate","1216045"
Armstrong County, Pennsylvania","7/1/2019 population estimate","64735"
Beaver County, Pennsylvania","7/1/2019 population estimate","163929"
Bedford County, Pennsylvania","7/1/2019 population estimate","47888"
Berks County, Pennsylvania","7/1/2019 population estimate","421164"
Blair County, Pennsylvania","7/1/2019 population estimate","121829"
Bradford County, Pennsylvania","7/1/2019 population estimate","60323"
Bucks County, Pennsylvania","7/1/2019 population estimate","628270"
Butler County, Pennsylvania","7/1/2019 population estimate","187853"
Cambria County, Pennsylvania","7/1/2019 population estimate","130192"
Cameron County, Pennsylvania","7/1/2019 population estimate","4447"
Carbon County, Pennsylvania","7/1/2019 population estimate","64182"
Centre County, Pennsylvania","7/1/2019 population estimate","162385"
Chester County, Pennsylvania","7/1/2019 population estimate","524989"
Clarion County, Pennsylvania","7/1/2019 population estimate","38438"
Clearfield County, Pennsylvania","7/1/2019 population estimate","79255"
Clinton County, Pennsylvania","7/1/2019 population estimate","38632"
Columbia County, Pennsylvania","7/1/2019 population estimate","64964"
Crawford County, Pennsylvania","7/1/2019 population estimate","84629"
Cumberland County, Pennsylvania","7/1/2019 population estimate","253370"
Dauphin County, Pennsylvania","7/1/2019 population estimate","278299"
Delaware County, Pennsylvania","7/1/2019 population estimate","566747"
Elk County, Pennsylvania","7/1/2019 population estimate","29910"
Erie County, Pennsylvania","7/1/2019 population estimate","269728"
Fayette County, Pennsylvania","7/1/2019 population estimate","129274"
Forest County, Pennsylvania","7/1/2019 population estimate","7247"
Franklin County, Pennsylvania","7/1/2019 population estimate","155027"
Fulton County, Pennsylvania","7/1/2019 population estimate","14530"
Greene County, Pennsylvania","7/1/2019 population estimate","36233"
Huntingdon County, Pennsylvania","7/1/2019 population estimate","45144"
Indiana County, Pennsylvania","7/1/2019 population estimate","84073"
Jefferson County, Pennsylvania","7/1/2019 population estimate","43425"
Juniata County, Pennsylvania","7/1/2019 population estimate","24763"
Lackawanna County, Pennsylvania","7/1/2019 population estimate","209674"
Lancaster County, Pennsylvania","7/1/2019 population estimate","545724"
Lawrence County, Pennsylvania","7/1/2019 population estimate","85512"
